timestamp,accel_x,accel_y,accel_z,label
30830,0.0010,0.1519,0.5449,loose
30835,-0.7383,0.1274,1.0715,loose
30840,-0.7219,-0.9460,-0.3589,loose
30845,0.2439,0.1545,-0.1680,loose
30850,0.6333,0.0623,0.8071,loose
30855,0.6333,0.0623,0.8071,loose
30860,-0.2412,-0.3088,0.7186,loose
30865,-0.1560,0.2646,0.5850,loose
30870,0.3640,-0.0676,0.3105,loose
30875,0.1858,-0.0125,0.8127,loose
30880,-0.0503,-0.0522,0.3821,loose
30885,-0.1594,-0.2095,0.4253,loose
30890,0.1633,0.0203,0.5046,loose
30895,0.4016,-0.0854,0.3765,loose
30900,0.0447,0.0029,0.4548,loose
30905,0.0273,-0.2913,0.2288,loose
30910,-0.3569,0.0894,0.5603,loose
30915,0.2563,-0.1338,0.3210,loose
30920,0.4761,-0.0620,0.7695,loose
30925,-0.0605,0.1064,0.4634,loose
30930,-0.1863,-0.3257,0.3049,loose
30935,-0.0488,0.2419,0.6248,loose
30940,0.3525,-0.1472,0.2153,loose
30945,0.2073,-0.0369,0.7913,loose
30950,-0.0164,-0.0222,0.3713,loose
30955,-0.2566,-0.1624,0.4985,loose
30960,-0.0657,0.1311,0.6008,loose
30965,0.4438,-0.1211,0.4873,loose
30970,0.4438,-0.1211,0.4873,loose
30975,-0.0085,-0.3298,0.2998,loose
30980,-0.0652,0.0417,0.5454,loose
30985,0.2686,-0.2690,0.2903,loose
30990,-0.0496,-0.2334,0.2773,loose
30995,-0.1467,-0.0635,0.4399,loose
31000,-0.1865,-0.5835,0.2195,loose
31005,-0.1685,0.0176,0.5432,loose
31010,0.2402,-0.3381,0.1631,loose
31015,0.1057,-0.2847,0.7261,loose
31020,-0.1025,-0.1016,0.3706,loose
31025,0.4353,-1.1440,-0.7925,loose
31030,-0.2002,-0.3472,0.3040,loose
31035,0.3813,-0.2815,0.4333,loose
31040,0.0493,-0.2581,0.8079,loose
31045,-0.0601,-0.2849,0.3621,loose
31050,-0.0378,-0.0574,0.6609,loose
31055,0.1667,-0.0691,0.3730,loose
31060,0.1667,-0.0691,0.3730,loose
31065,0.1074,0.2644,0.7788,loose
31070,0.0508,-0.1438,0.3086,loose
31075,-0.1387,0.3340,0.5715,loose
31080,0.2468,-0.2009,0.1912,loose
31085,0.2727,-0.1443,0.6389,loose
31090,-0.0979,-0.1021,0.5095,loose
31095,-0.1960,-0.6794,0.3252,loose
31100,-0.3379,-0.1294,0.6575,loose
31105,0.1628,-0.4836,0.2134,loose
31110,-0.1252,-0.2012,0.4963,loose
31115,-0.0939,-0.0157,-0.0157,loose
31120,-0.2361,-0.5237,0.3408,loose
31125,-0.1458,0.1545,0.6663,loose
31130,0.2625,-0.2512,0.2344,loose
31135,0.3188,-0.0972,0.7454,loose
31140,0.0317,0.0564,0.3579,loose
31145,-0.2852,-0.3684,0.3630,loose
31150,-0.0830,0.2214,0.6436,loose
31155,0.0276,0.0720,0.4773,loose
31160,-0.0029,0.0732,0.3904,loose
31165,-0.0371,0.0049,0.3662,loose
31170,-0.3357,-0.3960,0.3440,loose
31175,-0.0637,0.1213,0.6179,loose
31180,-0.0637,0.1213,0.6179,loose
31185,0.1685,-0.2703,0.6660,loose
31190,-0.0625,-0.0789,0.3105,loose
31195,-0.3437,-0.4441,0.2549,loose
31200,-0.0244,0.1077,0.5955,loose
31205,0.6836,0.1702,1.0981,loose
31210,-0.0254,-0.0583,0.7585,loose
31215,0.2446,0.3823,1.1750,loose
31220,-0.4648,-0.2046,0.0164,loose
31225,0.0371,0.1543,0.5261,loose
31230,0.3496,-0.1611,0.1245,loose
31235,0.3511,0.0542,0.9233,loose
31240,0.0913,0.0454,0.5234,loose
31245,-0.2632,-0.3887,0.2266,loose
31250,0.2268,0.0940,0.8899,loose
31255,0.2700,-0.1487,0.2966,loose
31260,0.2292,0.0630,0.9121,loose
31265,0.2292,0.0630,0.9121,loose
31270,-0.0486,-0.1870,0.5168,loose
31275,0.0850,0.2876,0.7151,loose
31280,0.2400,0.0164,0.0862,loose
31285,0.1104,0.1860,0.2502,loose
31290,-0.0720,0.0457,-0.1001,loose
31295,-0.2869,-0.0469,0.0234,loose
31300,0.1467,0.1633,0.4844,loose
31305,0.4602,-0.1523,0.5369,loose
31310,0.2935,-0.0579,1.3315,loose
31315,-0.0029,-0.0271,0.6602,loose
31320,-0.2546,-0.0566,0.5784,loose
31325,0.0957,0.0740,0.5801,loose
31330,0.4011,-0.1626,0.4329,loose
31335,0.0864,-0.0835,0.7537,loose
31340,-0.0649,-0.2085,0.3389,loose
31345,-0.3127,-0.3008,0.4224,loose
31350,-0.3521,-0.1670,0.4814,loose
31355,0.1909,-0.5049,0.1833,loose
31360,0.2139,-0.3972,0.5527,loose
31365,-0.2078,-0.3027,-1.4902,loose
31370,-0.2078,-0.3027,0.4998,loose
31375,-0.3594,-0.1677,0.6221,loose
31380,0.1560,-0.4236,0.2649,loose
31385,-0.1240,-0.1272,0.5908,loose
31390,-0.0691,0.0088,0.4706,loose
31395,-0.0691,0.0088,0.4771,loose
31400,-0.1565,0.1963,0.6208,loose
31405,0.3210,-0.2412,0.2319,loose
31410,0.2866,-0.0769,0.7451,loose
31415,-0.3555,-0.9509,1.0208,loose
31420,-0.1841,-0.9175,0.3047,loose
31425,-0.0554,0.0215,0.6946,loose
31430,0.3440,-0.2625,0.2942,loose
31435,0.1958,-0.0752,0.7229,loose
31440,0.0981,0.1724,0.4661,loose
31445,-0.1030,-0.3755,0.3110,loose
31450,-0.0952,0.3547,0.6956,loose
31455,0.3105,-0.1089,0.5669,loose
31460,0.3601,0.1267,0.9023,loose
31465,0.0635,0.0647,0.5024,loose
31470,-0.1909,-0.3892,0.1848,loose
31475,-0.1494,0.0400,0.3232,loose
31480,0.1765,-0.5244,0.0740,loose
31485,0.0391,-0.4167,0.6370,loose
31490,-0.1387,-0.2429,0.4470,loose
31495,-0.2178,-0.6968,0.3303,loose
31500,-0.0789,-0.0344,0.5889,loose
31505,0.3503,-0.2930,0.2087,loose
31510,0.1680,-0.1655,0.7021,loose
31515,0.0039,0.0037,0.3994,loose
31520,-0.2100,-0.4016,0.4263,loose
31525,-0.0371,0.1377,0.6316,loose
31530,0.2524,-0.2214,0.2292,loose
31535,0.0903,-0.2300,0.7075,loose
31540,-0.1230,-0.0789,0.3154,loose
31545,-0.3379,-0.5540,0.2627,loose
31550,-0.0500,0.0332,0.5776,loose
31555,0.1929,-0.2827,0.2317,loose
31560,0.2017,-0.3516,0.7275,loose
31565,-0.0364,-0.0830,0.3916,loose
31570,-0.1929,-0.4758,0.3850,loose
31575,-0.0095,0.1384,0.7209,loose
31580,0.4790,-0.0549,0.5830,loose
31585,0.4832,0.1814,1.0212,loose
31590,-0.0396,0.1899,0.1753,loose
31595,-0.1550,-0.0291,0.3413,loose
31600,0.1919,0.3137,0.7773,loose
31605,0.2878,-0.0896,0.0803,loose
31610,-0.1677,-0.1575,0.4839,loose
31615,0.0481,0.0806,0.4458,loose
31620,-0.2659,-0.3428,0.3887,loose
31625,-0.3845,0.0862,0.6580,loose
31630,0.2305,-0.2883,0.2080,loose
31635,0.4531,-0.2007,0.6599,loose
31640,0.0891,0.1416,0.8081,loose
31645,-0.1611,-0.3726,0.1826,loose
31650,-0.2808,0.2549,0.6172,loose
31655,0.1558,-0.1177,0.3208,loose
31660,0.3726,0.1169,0.7515,loose
31665,-0.0254,0.1460,0.6667,loose
31670,-0.0266,-0.1936,0.4258,loose
31675,-0.0618,0.3113,0.6294,loose
31680,0.2175,-0.0461,0.2229,loose
31685,0.4146,0.0042,0.2185,loose
31690,-0.1404,0.0798,0.1741,loose
31695,-0.1060,-0.3745,0.1575,loose
31700,-0.2903,-0.0051,0.5420,loose
31705,0.2742,-0.1504,0.4885,loose
31710,0.4836,-0.0764,0.8665,loose
31715,0.0049,0.1177,0.7434,loose
31720,-0.0266,-0.1692,0.4392,loose
31725,-0.0249,0.1582,0.5647,loose
31730,0.2869,-0.0645,0.3250,loose
31735,0.3892,-0.0857,0.6736,loose
31740,-0.0742,0.0454,0.5503,loose
31745,-0.0696,-0.4399,0.2817,loose
31750,-0.2812,-0.0237,0.5986,loose
31755,0.2249,-0.3237,0.2488,loose
31760,0.2476,-0.3406,0.6843,loose
31765,-0.1418,-0.1863,0.5166,loose
31770,-0.1816,-0.5937,0.3157,loose
31775,-0.2942,-0.0376,0.6606,loose
31780,0.2253,-0.3293,0.3049,loose
31785,0.3225,-0.2659,0.6963,loose
31790,-0.0991,0.0447,0.5103,loose
31795,-0.1438,-0.5547,0.2317,loose
31800,-0.6746,-0.6746,-0.6746,loose
31805,-0.6746,-0.6746,-0.6746,loose
31810,0.0210,-0.1831,0.8242,loose
31815,0.1248,-0.1174,0.3657,loose
31820,-0.1445,-0.6218,0.3643,loose
31825,-0.2061,0.0061,0.8162,loose
31830,0.2126,-0.2600,0.4565,loose
31835,0.3840,-0.1145,0.6316,loose
31840,0.1194,0.1729,0.4839,loose
31845,-0.0461,-0.1970,0.5547,loose
31850,0.0334,0.2878,0.7229,loose
31855,0.2285,-0.0200,0.5183,loose
31860,0.3770,-0.0342,0.4812,loose
31865,0.0984,0.0249,0.4639,loose
31870,-0.1931,-0.3743,0.1860,loose
31875,-0.5562,-0.4568,0.2695,loose
31880,0.0903,-0.1572,0.3738,loose
31885,0.4033,-0.3699,0.1899,loose
31890,0.1467,-0.2195,0.6245,loose
31895,-0.0286,-0.1106,0.3989,loose
31900,-0.3428,-0.3069,0.3777,loose
31905,0.0605,0.1816,0.6094,loose
31910,0.1941,-0.1108,0.2166,loose
31915,-0.0830,0.1243,0.3906,loose
31920,-0.0181,0.0269,0.3279,loose
31925,-0.3535,-0.4058,0.2722,loose
31930,-0.0891,0.1360,0.5881,loose
31935,0.1311,-0.1929,0.2544,loose
31940,0.4941,-0.2305,0.6785,loose
31945,0.0127,0.1135,0.5176,loose
31950,0.0510,-0.2200,0.5237,loose
31955,0.0937,0.3928,0.9727,loose
31960,0.0278,-0.0442,0.1489,loose
31965,0.4321,-0.0393,0.3718,loose
31970,0.1260,0.2227,0.6396,loose
31975,-0.0466,-0.1807,0.3987,loose
31980,-0.5371,-0.2351,0.4680,loose
31985,0.2288,-0.0784,0.4006,loose
31990,0.6011,-0.1560,0.3823,loose
31995,0.1084,0.0159,0.6797,loose
32000,-0.0107,-0.0732,0.3311,loose
32005,-0.0425,-0.5105,-0.3860,loose
32010,0.1536,-0.0164,0.3374,loose
32015,0.3467,0.0410,0.4026,loose
32020,0.1384,0.0991,0.9761,loose
32025,-0.0183,-0.0923,0.3274,loose
32030,-0.1292,-0.2324,0.3933,loose
32035,-0.1799,0.0273,0.5669,loose
32040,0.1372,0.0566,0.7236,loose
32045,0.4937,0.0879,0.7812,loose
32050,0.1770,0.2781,0.9880,loose
32055,0.0994,0.0779,0.5110,loose
32060,-0.0164,0.2476,0.6221,loose
32065,0.1804,-0.0212,0.4287,loose
32070,0.3694,-0.2559,0.3105,loose
32075,0.0459,-0.2617,0.0505,loose
32080,0.0459,-0.2617,0.0505,loose
32085,-0.6875,-0.1431,0.1331,loose
32090,-0.1021,-0.1445,0.2302,loose
32095,0.0474,-0.3000,0.5342,loose
32100,-0.2288,-0.3840,0.6943,loose
32105,0.2944,-1.1782,0.6870,loose
32110,-0.4275,-0.2629,1.0923,loose
32115,0.1921,-0.1995,0.2751,loose
32120,0.3345,-0.2590,0.3943,loose
32125,-0.0830,0.0222,0.4321,loose
32130,-0.1011,-0.4243,0.2458,loose
32135,-0.2480,0.0845,0.7195,loose
32140,0.2788,-0.2649,0.3496,loose
32145,0.3215,-0.1882,0.7019,loose
32150,-0.0327,0.1797,0.4912,loose
32155,-0.0981,-0.4846,0.2629,loose
32160,-0.1616,0.2048,0.6638,loose
32165,0.3218,-0.2964,0.2451,loose
32170,0.1953,-0.1858,0.7766,loose
32175,-0.0298,0.0515,0.4595,loose
32180,-0.1604,-0.5623,0.2600,loose
32185,-0.1321,0.1028,0.5872,loose
32190,0.2954,-0.3745,0.2063,loose
32195,0.0977,-0.2542,0.7285,loose
32200,0.2644,-0.6150,-0.6572,loose
32205,0.2644,-0.6150,-0.6572,loose
32210,-0.3057,0.0364,0.7903,loose
32215,0.3188,-0.3181,0.3176,loose
32220,0.0188,-0.2427,0.6838,loose
32225,-0.0757,-0.0601,0.3604,loose
32230,-0.0791,-0.3572,0.3750,loose
32235,0.0430,0.1357,0.6272,loose
32240,0.4307,-0.0662,0.6243,loose
32245,0.0989,0.2507,0.8794,loose
32250,-0.0916,-0.1394,0.2261,loose
32255,-0.1460,-0.2925,0.2627,loose
32260,-0.0183,-0.0356,0.3567,loose
32265,0.1919,-0.3306,0.2744,loose
32270,0.0271,-0.3884,0.6196,loose
32275,-0.1372,-0.3667,0.3381,loose
32280,-0.4219,-0.6594,0.3525,loose
32285,0.0540,-0.1448,0.5776,loose
32290,0.3154,-0.3447,0.3533,loose
32295,0.1785,-0.3276,0.7805,loose
32300,0.0005,-0.0686,0.4407,loose
32305,-0.1689,-0.2932,0.5037,loose
32310,0.2183,0.3921,0.8992,loose
32315,0.4199,0.1499,0.3171,loose
32320,0.1760,0.3757,0.6235,loose
32325,-0.0107,0.2793,0.1711,loose
32330,-0.0842,0.1912,0.3333,loose
32335,0.0037,0.4001,0.6067,loose
32340,0.2461,-0.0830,0.1907,loose
32345,0.3396,-0.0251,0.8005,loose
32350,-0.0132,0.0117,0.4097,loose
32355,-0.1826,-0.3633,0.3591,loose
32360,-0.0447,0.1594,0.6667,loose
32365,0.2871,-0.1453,0.2720,loose
32370,0.3455,0.0225,0.8164,loose
32375,0.0093,0.1982,0.4370,loose
32380,-0.0984,-0.1514,0.3579,loose
32385,-0.0852,0.3918,0.6340,loose
32390,0.5613,-0.5354,-0.5615,loose
32395,0.1570,-0.3899,0.5959,loose
32400,-0.1184,-1.5003,-0.0628,loose
32405,-0.2109,-0.6907,0.2490,loose
32410,-0.2932,-0.1301,0.7354,loose
32415,0.3000,-0.6887,0.4900,loose
32420,-0.0596,-0.2529,0.6907,loose
32425,-0.1028,0.0278,0.3547,loose
32430,-0.1353,-0.3870,0.4893,loose
32435,-0.0059,0.4712,0.9326,loose
32440,0.4336,0.0374,0.4553,loose
32445,0.3958,0.3696,0.9338,loose
32450,0.1304,0.2402,0.6965,loose
32455,0.1296,-0.1526,0.4873,loose
32460,0.0293,0.2620,0.7656,loose
32465,0.3623,-0.4773,0.1052,loose
32470,0.3459,-0.3362,0.7708,loose
32475,0.0442,-0.1030,0.5857,loose
32480,-0.2061,-0.6001,-0.4382,loose
32485,-0.4023,0.3823,0.0420,loose
32490,0.0056,-0.1226,-0.1560,loose
32495,-0.0176,-0.1641,0.5457,loose
32500,-0.4084,-0.1941,0.5425,loose
32505,-0.3552,-0.6807,0.4343,loose
32510,-0.5386,-0.5298,0.5962,loose
32515,0.1021,-0.9580,0.4014,loose
32520,0.3276,-0.7322,0.9070,loose
32525,-0.1399,-0.3726,0.7405,loose
32530,-0.1548,-0.5930,0.2046,loose
32535,-0.3665,-0.2686,0.2776,loose
32540,0.0620,-0.1494,0.2742,loose
32545,0.2932,-0.1379,0.5020,loose
32550,-0.0378,-0.0256,0.6089,loose
32555,-0.1279,-0.3577,0.3386,loose
32560,-0.1130,0.0190,0.5759,loose
32565,0.0820,-0.0891,0.4448,loose
32570,0.3735,-0.2415,0.4229,loose
32575,0.1965,-0.3462,0.7258,loose
32580,0.0823,-0.2844,0.4973,loose
32585,-0.3374,-0.3765,0.4373,loose
32590,0.1223,0.1223,0.4934,loose
32595,0.3164,-0.1562,0.2380,loose
32600,0.3613,0.0911,0.1926,loose
32605,-0.3347,-0.4875,0.4075,loose
32610,-0.1194,-0.4670,0.2917,loose
32615,-0.0359,0.1211,0.6594,loose
32620,0.4141,-0.1494,0.5952,loose
32625,0.9336,0.6538,1.1936,loose
32630,-0.2256,-0.0667,-0.3298,loose
32635,-0.1873,0.3718,0.5190,loose
32640,-0.0955,0.6223,0.7075,loose
32645,0.3035,0.1321,0.4524,loose
32650,0.4551,0.2842,0.8359,loose
32655,0.0793,0.1477,0.7180,loose
32660,-0.0020,-0.1733,0.4014,loose
32665,-0.1838,0.2336,0.6636,loose
32670,0.2178,-0.1636,0.2605,loose
32675,0.3311,-0.0728,0.5068,loose
32680,0.3311,-0.0728,0.5068,loose
32685,0.0042,-0.4167,0.2368,loose
32690,-0.2305,-0.0972,0.4587,loose
32695,0.2000,-0.2732,0.3040,loose
32700,0.2900,-0.2698,0.4187,loose
32705,0.0093,-0.1501,0.0598,loose
32710,-0.1963,-0.3047,-0.3372,loose
32715,-0.5947,0.0659,0.1382,loose
32720,-0.5369,0.0151,0.4453,loose
32725,-0.0999,-0.4924,0.3145,loose
32730,0.7234,-1.3286,1.3105,loose
32735,-0.1726,-0.3071,1.3386,loose
32740,-0.1870,-0.2559,0.3445,loose
32745,-0.2986,0.3301,0.5674,loose
32750,0.3154,-0.1836,0.2058,loose
32755,0.4771,-0.0872,0.7334,loose
32760,0.0354,0.1694,0.5764,loose
32765,-0.0933,-0.3696,0.3801,loose
32770,-0.2556,0.1521,0.6592,loose
32775,0.2227,-0.3459,0.2769,loose
32780,0.3430,-0.2546,0.6553,loose
32785,-0.0764,-0.0867,0.4885,loose
32790,-0.1462,-0.5508,0.3433,loose
32795,-0.3420,-0.0576,0.6064,loose
32800,-0.0610,-0.1248,0.3953,loose
32805,0.2556,-0.3708,0.4902,loose
32810,-0.0732,-0.1548,0.5115,loose
32815,-0.1489,-0.4507,0.2258,loose
32820,-0.3201,-0.1582,0.4963,loose
32825,0.1279,-0.2324,0.2893,loose
32830,0.3586,-0.1812,0.4702,loose
32835,0.0769,0.0273,0.7219,loose
32840,-0.0596,-0.1846,0.4009,loose
32845,-0.1042,-0.0286,0.6272,loose
32850,0.1299,0.2043,0.8330,loose
32855,0.4915,0.0796,0.6077,loose
32860,0.2341,0.2700,0.9170,loose
32865,0.0603,0.0725,0.5229,loose
32870,0.0142,-0.0540,0.4858,loose
32875,0.1658,0.2444,0.5461,loose
32880,0.2595,-0.1445,0.0635,loose
32885,0.1184,-0.1531,0.1384,loose
32890,-0.2854,-0.3291,-0.0762,loose
32895,-0.6577,-0.7131,-0.0314,loose
32900,-0.1245,-0.1470,0.4348,loose
32905,0.2573,-0.5132,0.0437,loose
32910,0.5083,-0.3115,0.7529,loose
32915,0.0527,0.0627,0.0627,loose
32920,-0.1521,-0.2124,0.6462,loose
32925,0.5061,0.3801,1.1211,loose
32930,-0.0884,0.0876,0.1008,loose
32935,0.2671,0.2412,0.5005,loose
32940,-0.0750,0.2544,0.2590,loose
32945,0.0842,-0.0337,0.7231,loose
32950,-0.1650,0.1228,0.6416,loose
32955,0.2241,-0.2966,0.0972,loose
32960,-0.0559,-0.2141,0.3032,loose
32965,-0.0896,0.1235,0.4534,loose
32970,-0.1169,-1.8751,-0.0001,loose
32975,-0.0579,0.3252,0.6794,loose
32980,0.3738,-0.0405,0.2808,loose
32985,0.0293,-0.1118,0.3567,loose
32990,0.3401,0.0918,-0.0001,loose
32995,-0.1934,-0.2371,0.3108,loose
33000,-0.2622,0.1807,0.7314,loose
33005,0.3333,-0.3616,0.1990,loose
33010,-0.1667,-0.4590,0.3958,loose
33015,-0.0662,-0.1885,0.4812,loose
33020,-0.1953,-0.5112,0.3435,loose
33025,-0.0137,-0.0413,0.4663,loose
33030,0.3684,-0.2744,0.4099,loose
33035,0.0686,-0.1272,0.7322,loose
33040,-0.0505,-0.0188,0.5251,loose
33045,0.0227,0.1006,0.5720,loose
33050,0.1890,0.2048,0.6748,loose
33055,0.4570,0.0796,0.5818,loose
33060,0.1223,0.1758,0.8335,loose
33065,0.0881,-0.2844,0.4167,loose
33070,-0.0210,-0.0454,0.5591,loose
33075,0.1426,-0.1685,0.7383,loose
33080,0.1426,-0.1685,0.7383,loose
33085,0.0405,-0.2095,0.7507,loose
33090,0.0249,-0.5764,0.3933,loose
33095,-0.0759,-0.0679,0.4814,loose
33100,0.1438,-0.3411,0.1968,loose
33105,-0.0454,-0.1790,0.0801,loose
33110,-0.3267,-0.3667,-0.5325,loose
33115,-0.4407,-0.2981,-0.2981,loose
33120,-0.4407,-0.3120,-0.2434,loose
33125,-0.1426,-0.3882,0.1311,loose
33130,-0.4282,-0.4084,0.6433,loose
33135,-0.2654,-0.5415,0.2781,loose
33140,-0.5186,-0.7246,0.3911,loose
33145,-0.0779,-0.5808,0.9023,loose
33150,0.6272,-0.8752,1.2075,loose
33155,0.0276,-0.0269,1.0581,loose
33160,-0.0171,-0.2261,0.4775,loose
33165,0.0264,0.4509,0.5293,loose
33170,0.4229,0.0771,0.1069,loose
33175,0.4336,0.4766,0.7576,loose
33180,0.1602,-1.5010,-0.2510,loose
33185,-0.1165,-0.0986,0.4451,loose
33190,0.1951,0.1772,0.6934,loose
33195,0.2461,-0.3003,0.2532,loose
33200,-0.1860,-0.6040,0.3127,loose
33205,-0.1172,-0.2824,-0.2824,loose
33210,-0.1172,-0.2910,0.3926,loose
33215,-0.0630,-0.1340,0.4158,loose
33220,-0.2078,-0.6614,0.2844,loose
33225,-0.0535,-0.3105,0.6528,loose
33230,-0.0684,-0.2832,0.3003,loose
33235,-0.1306,-0.2747,0.4976,loose
33240,0.1616,0.0339,0.5627,loose
33245,0.2510,0.1423,0.8831,loose
33250,0.1831,0.2715,0.8887,loose
33255,0.0940,0.0222,0.4912,loose
33260,0.0076,0.2959,0.6560,loose
33265,0.1770,0.1069,0.6602,loose
33270,0.4500,0.0256,0.5842,loose
33275,0.4500,0.0256,0.5842,loose
33280,-0.0144,-0.1699,0.4707,loose
33285,-0.1812,-0.0605,0.5725,loose
33290,0.0168,0.0386,0.5740,loose
33295,0.3779,-0.3245,0.4370,loose
33300,0.1726,-0.2405,-0.1306,loose
33305,-0.4458,-0.0957,-0.1611,loose
33310,-0.6997,-0.0955,-0.1870,loose
33315,-0.0117,-0.0859,-0.0886,loose
33320,0.1082,-0.1277,0.2229,loose
33325,-0.0828,-0.1660,0.5996,loose
33330,0.1841,-0.3225,0.5640,loose
33335,-0.2346,-0.0674,-0.0001,loose
33340,0.3174,0.1157,1.0081,loose
33345,0.2034,0.1567,1.1716,loose
33350,0.1438,0.1338,0.8645,loose
33355,0.0212,-0.1882,0.3809,loose
33360,-0.3142,-0.0129,0.5669,loose
33365,0.2246,-0.1248,0.4143,loose
33370,0.3604,-0.3188,0.3975,loose
33375,-0.0176,-0.2061,0.5903,loose
33380,-0.1118,-0.3689,0.2368,loose
33385,-0.4390,-0.3555,0.3389,loose
33390,0.0994,-0.1877,0.3450,loose
33395,0.3032,-0.2969,0.3882,loose
33400,0.0735,-0.2202,0.7136,loose
33405,0.0754,-0.0974,0.6592,loose
33410,0.7529,0.7529,0.7529,loose
33415,0.4043,-0.3494,0.1011,loose
33420,0.0225,-0.1467,0.3794,loose
33425,0.0422,-0.1772,0.6643,loose
33430,0.1208,-0.0906,0.5471,loose
33435,-0.0928,-0.2395,0.3547,loose
33440,-0.2021,-0.2825,0.4893,loose
33445,0.0068,0.0283,0.5286,loose
33450,0.2964,-0.0962,0.6091,loose
33455,0.2964,-0.0962,0.6091,loose
33460,0.0381,-0.0049,0.4697,loose
33465,-0.0925,-0.1802,0.3660,loose
33470,-0.0215,0.1782,0.3784,loose
33475,0.2573,-0.1985,0.1306,loose
33480,0.1575,-0.1985,0.5889,loose
33485,-0.0544,-0.1223,0.3049,loose
33490,-0.2996,-0.6028,0.3577,loose
33495,-0.2791,-0.0564,0.6594,loose
33500,0.1255,-0.2974,0.2898,loose
33505,0.3882,-0.2854,0.6460,loose
33510,-0.0842,0.2495,-0.1255,loose
33515,-0.1504,-0.4363,0.3062,loose
33520,-0.3257,-0.0698,0.5244,loose
33525,0.2031,-0.0845,0.3572,loose
33530,0.5112,-0.1750,0.5334,loose
33535,0.4490,0.3845,1.2578,loose
33540,-0.1360,-0.1267,0.2864,loose
33545,-0.4795,0.0161,0.2246,loose
33550,0.1531,0.2515,0.5215,loose
33555,0.5222,0.0806,0.3625,loose
33560,0.1362,0.0430,0.6809,loose
33565,0.0452,-0.0188,0.4255,loose
33570,-0.5627,-0.3376,0.3110,loose
33575,0.1030,0.0801,0.5796,loose
33580,0.0120,0.0178,0.5857,loose
33585,0.3650,-0.1326,0.7869,loose
33590,0.0293,0.0923,0.4841,loose
33595,-0.4229,-0.3167,0.3164,loose
33600,-0.1138,0.3010,0.6143,loose
33605,0.3687,-0.0898,0.1375,loose
33610,0.5359,0.3054,0.1135,loose
33615,-0.1658,0.1436,0.4448,loose
33620,-0.1646,-0.1876,-0.0001,loose
33625,-0.1733,0.3511,0.5435,loose
33630,0.3289,-0.0979,0.2561,loose
33635,0.2896,-0.0166,0.7798,loose
33640,0.0264,0.0173,0.5378,loose
33645,-0.1240,-0.3569,0.3862,loose
33650,-0.0939,-0.0314,-0.0314,loose
33655,0.2781,-0.1140,0.4446,loose
33660,0.2810,0.1406,0.9683,loose
33665,0.0171,0.1497,0.9999,loose
33670,0.0088,-0.1094,0.4941,loose
33675,0.0215,0.3625,0.7659,loose
33680,0.3618,-0.1809,0.3389,loose
33685,0.2258,-0.0432,0.6851,loose
33690,-0.0295,-0.1680,0.1238,loose
33695,-0.3247,-0.6855,-0.1294,loose
33700,0.4846,-0.3464,-0.0559,loose
33705,0.4407,-0.4985,0.0437,loose
33710,0.0527,-0.6013,1.0483,loose
33715,-0.1692,-0.1565,0.6006,loose
33720,-0.2473,-0.5867,0.4204,loose
33725,-0.0681,-0.0657,0.5505,loose
33730,0.2090,-0.3291,0.2537,loose
33735,-0.0564,-0.3381,0.6584,loose
33740,-0.1792,-0.2100,0.2808,loose
33745,-0.0981,-0.2937,0.6006,loose
33750,0.0076,-0.2231,0.4414,loose
33755,0.2778,-0.3325,0.3271,loose
33760,-0.0259,-0.3618,0.6917,loose
33765,-0.1650,-0.2278,0.3496,loose
33770,-0.2759,-0.5713,0.4033,loose
33775,-0.0605,-0.0876,0.5339,loose
33780,0.3401,-0.2966,0.3726,loose
33785,0.0549,-0.1765,0.7119,loose
33790,-0.0867,-0.1541,0.3755,loose
33795,-0.2207,-0.5254,0.3901,loose
33800,0.0457,0.0029,0.5242,loose
33805,0.3435,-0.3308,0.3181,loose
33810,0.0486,-0.2542,0.7100,loose
33815,-0.0891,-0.1460,0.3502,loose
33820,-0.2520,-0.6406,0.3315,loose
33825,-0.2358,-0.0347,0.5649,loose
33830,0.3074,-0.3718,-0.1350,loose
33835,-0.3267,-0.1543,0.5234,loose
33840,-0.1892,-0.3401,0.1968,loose
33845,-0.4287,-0.8335,0.4878,loose
33850,-0.1084,-0.0422,0.7231,loose
33855,0.3384,-0.1772,0.3799,loose
33860,0.3494,0.0659,0.8943,loose
33865,0.1370,0.2820,0.6448,loose
33870,0.0559,0.2065,0.4497,loose
33875,0.0303,0.5054,0.7000,loose
33880,0.4568,0.0090,0.3293,loose
33885,0.4077,0.2324,0.8223,loose
33890,0.0913,0.1042,0.4006,loose
33895,-0.0544,-0.3394,0.1716,loose
33900,-0.2478,0.0884,0.4387,loose
33905,0.1370,-0.3513,0.1589,loose
33910,0.4470,-0.4695,0.5015,loose
33915,-0.0071,-0.3201,0.5417,loose
33920,-0.1001,-0.4409,0.4087,loose
33925,-0.3608,0.0061,0.4849,loose
33930,0.1523,-0.1541,0.4856,loose
33935,0.4495,-0.0964,0.5071,loose
33940,0.1440,0.1040,0.8262,loose
33945,0.0537,0.0471,0.0471,loose
33950,0.0537,0.0605,0.4241,loose
33955,0.1089,0.2517,0.4441,loose
33960,0.3552,0.0044,0.2092,loose
33965,0.3406,0.0742,0.8044,loose
33970,0.0161,0.0986,0.4238,loose
